1818,1110,2310,1002,1068,1803,
1816,1106,2312,1014,1081,1811,
1809,1094,2309,973,1105,1833,
1823,1083,2310,984,1113,1845,
1840,1089,2310,967,1109,1891,
1866,1096,2308,969,1096,1892,
1881,1103,2309,973,1090,1895,
1898,1115,2308,994,1069,1887,
1898,1133,2310,993,1048,1862,
1885,1139,2310,991,1044,1844,
1868,1135,2310,983,1044,1814,
1845,1127,2312,973,1053,1798,
1818,1119,2310,975,1064,1795,
1817,1105,2310,978,1095,1810,
1811,1095,2310,962,1148,1833,
1825,1087,2310,971,1113,1861,
1841,1092,2309,978,1041,1883,
1867,1097,2310,1038,1097,1895,
1883,1098,2309,1008,1090,1895,
1896,1122,2308,1030,1069,1878,
1899,1134,2308,1023,1047,1858,
1885,1137,2309,1049,1044,1830,
1870,1138,2310,1032,1045,1805,
1845,1127,2310,1036,1055,1796,
1818,1119,2310,1019,1066,1804,
1818,1106,2311,1027,1079,1810,
1811,1092,2310,1006,1105,1833,
1826,1085,2310,1015,1113,1853,
1841,1090,2322,1007,1110,1887,
1865,1096,2308,1028,1097,1904,
1880,1101,2308,1023,1090,1895,
1898,1118,2308,1040,1069,1882,
1898,1135,2310,1036,1044,1858,
1883,1137,2310,1043,1044,1828,
1868,1139,2311,1027,1044,1805,
1844,1124,2310,1032,1056,1799,
1817,1118,2307,1018,1065,1800,
1816,1104,2309,1021,1081,1807,
1810,1091,2310,1010,1103,1832,
1823,1085,2300,1019,1113,1855,
1841,1087,2318,1008,1109,1883,
1865,1095,2304,1036,1096,1895,
1880,1103,2314,1027,1088,1896,
1896,1118,2302,1046,1069,1882,
1899,1134,2285,1019,1048,1857,
1882,1138,2308,1011,1044,1830,
1869,1137,2308,994,1044,1800,
1845,1127,2313,1011,1045,1798,
1822,1118,2309,989,1066,1804,
1816,1105,2310,979,1079,1810,
1808,1089,2310,964,1104,1834,
1824,1085,2310,976,1114,1853,
1840,1086,2312,972,1106,1887,
1867,1096,2311,1002,1097,1895,
1880,1102,2311,1008,1089,1895,
1895,1118,2314,1032,1067,1881,
1897,1134,2314,1035,1048,1859,
1883,1136,2308,1044,1044,1829,
1870,1137,2303,1026,1044,1804,
1844,1126,2321,1019,1055,1795,
1818,1119,2299,1019,1066,1803,
1817,1103,2307,1023,1081,1810,
1809,1091,2310,1010,1104,1835,
1822,1085,2310,1015,1113,1853,
1841,1089,2309,1011,1109,1887,
1865,1096,2309,1040,1097,1895,
1881,1100,2308,1023,1090,1891,
1898,1117,2309,1040,1067,1880,
1895,1133,2308,1014,1048,1858,
1883,1134,2309,1011,1043,1828,
1866,1139,2309,993,1044,1803,
1843,1127,2310,1007,1054,1797,
1817,1116,2309,973,1066,1804,
1816,1103,2310,981,1081,1809,
1810,1089,2310,963,1103,1833,
1824,1085,2310,976,1113,1851,
1840,1087,2310,973,1108,1887,
1864,1095,2308,979,1097,1895,
1880,1098,2308,980,1088,1895,
1897,1119,2311,994,1067,1881,
1897,1133,2308,991,1047,1858,
1883,1136,2310,1008,1044,1829,
1868,1137,2313,985,1044,1804,
1844,1127,2312,1014,1054,1796,
1816,1117,2313,990,1066,1803,
1816,1105,2310,1007,1081,1809,
1807,1088,2308,966,1104,1835,
1822,1084,2313,936,1111,1850,
1839,1088,2310,945,1108,1885,
1864,1095,2313,972,1097,1895,
1880,1098,2309,979,1089,1895,
1895,1117,2310,998,1069,1881,
1895,1193,2310,986,1048,1857,
1880,1165,2310,984,1044,1828,
1866,1135,2310,987,1044,1804,
1844,1135,2312,1000,1053,1796,
1830,1116,2311,970,1065,1804,
1811,1102,2311,984,1081,1808,
1804,1088,2310,960,1102,1833,
1820,1083,2310,982,1111,1853,
1837,1085,2308,976,1107,1883,
1861,1098,2310,990,1097,1895,
1876,1098,2309,981,1085,1895,
1895,1116,2310,1013,1068,1873,
1895,1133,2310,998,1048,1858,
1880,1135,2310,1011,1044,1828,
1865,1135,2312,984,1044,1801,
1843,1124,2308,981,1053,1795,
1816,1117,2313,986,1066,1803,
1811,1102,2310,1004,1081,1807,
1805,1086,2310,1006,1103,1833,
1819,1083,2309,1019,1113,1849,
1834,1085,2310,981,1107,1883,
1859,1094,2310,998,1096,1895,
1875,1097,2309,984,1088,1893,
