1468,986,2310,849,1246,1621,
1447,941,2310,839,1341,1706,
1472,895,2307,816,1434,1841,
1565,891,2303,841,1442,1999,
1704,932,2303,865,1341,2084,
1807,1016,2304,918,1195,2024,
1780,1077,2307,929,1113,1858,
1700,1084,2317,864,1083,1715,
1586,1070,2317,784,1096,1640,
1525,1043,2317,801,1145,1624,
1481,1001,2312,812,1210,1612,
1444,957,2299,795,1314,1672,
1456,911,2314,802,1413,1775,
1525,890,2300,805,1453,1941,
1642,911,2290,841,1406,2075,
1770,979,2300,900,1251,2062,
1806,1044,2308,953,1127,1934,
1743,1084,2308,928,1077,1788,
1632,1080,2306,901,1083,1682,
1559,1058,2310,886,1115,1632,
1509,1023,2308,857,1172,1611,
1456,982,2310,839,1262,1625,
1443,931,2308,809,1354,1715,
1473,893,2302,838,1429,1853,
1572,892,2304,844,1442,2009,
1698,929,2306,871,1351,2084,
1806,1007,2303,914,1202,2042,
1802,1070,2306,929,1106,1887,
1711,1088,2297,918,1081,1740,
1608,1073,2306,915,1095,1666,
1555,1060,2314,877,1122,1617,
1496,1014,2312,859,1183,1606,
1453,954,2310,820,1276,1638,
1447,933,2309,818,1362,1721,
1479,892,2306,812,1436,1857,
1570,892,2306,836,1452,2004,
1695,931,2301,875,1350,2085,
1792,999,2305,904,1216,2050,
1798,1073,2306,921,1119,1906,
1730,1096,2308,924,1082,1766,
1629,1085,2309,907,1081,1663,
1560,1057,2311,902,1108,1626,
1509,1027,2310,860,1160,1603,
1479,989,2310,836,1237,1621,
1442,1032,2308,814,1343,1687,
1455,907,2302,810,1420,1803,
1522,889,2307,820,1457,1952,
1629,902,2304,861,1401,2058,
1766,958,2306,886,1276,2077,
1816,1027,2304,924,1158,2003,
1771,1083,2308,932,1092,1832,
1699,1086,2310,924,1082,1715,
1600,1050,2308,892,1093,1655,
1546,1061,2314,873,1120,1612,
1496,1016,2312,846,1179,1604,
1457,978,2309,837,1269,1633,
1439,937,2310,795,1354,1715,
1457,903,2308,812,1439,1822,
1535,886,2304,818,1457,1965,
1649,907,2302,859,1398,2073,
1766,960,2303,890,1269,2129,
1818,1029,2306,928,1149,1999,
1770,1081,2307,928,1089,1830,
1779,1096,2309,913,1081,1716,
1637,1076,2309,889,1094,1655,
1547,1066,2312,875,1116,1609,
1505,1018,2312,847,1179,1606,
1458,980,2308,834,1253,1624,
1445,944,2310,810,1343,1696,
1456,907,2308,820,1426,1799,
1509,887,2306,809,1458,1941,
1618,902,2306,849,1419,2056,
1751,951,2303,876,1295,2082,
1819,1010,2304,917,1186,2032,
1798,1072,2308,936,1104,1874,
1708,1094,2309,940,1079,1750,
1632,1085,2310,899,1073,1676,
1578,1063,2309,878,1098,1625,
1513,1033,2314,861,1148,1596,
1476,997,2312,816,1220,1609,
1442,956,2318,807,1310,1664,
1444,915,2308,814,1385,1750,
1483,895,2306,812,1456,1883,
1575,895,2333,836,1450,2013,
1687,924,2302,849,1365,2080,
1785,994,2301,913,1237,2062,
1815,1044,2306,921,1136,1961,
1758,1037,2308,933,1083,1798,
1692,1090,2308,919,1058,1702,
1611,1079,2341,905,1086,1637,
1538,1053,2312,871,1118,1604,
1494,1016,2312,841,1181,1603,
1456,976,2313,830,1269,1514,
1444,940,2310,808,1352,1702,
1454,900,2308,737,1431,1809,
1524,890,2305,786,1461,1947,
1624,900,2304,823,1409,2058,
1758,955,2304,876,1285,2084,
1820,1017,2303,903,1370,2024,
1790,1074,2308,915,1107,1868,
1712,1096,2310,918,758,1741,
1625,1085,2310,911,1082,1672,
1563,1063,2312,882,1104,1620,
1509,1032,2311,852,1147,1599,
1469,998,2312,839,1230,1612,
1438,953,2312,802,1326,1666,
1444,914,2310,802,1213,1766,
1484,890,2307,805,1456,1904,
1591,897,2303,836,1437,2032,
1711,932,2302,877,1338,2086,
1792,995,2302,928,1218,2050,
1804,1052,2308,928,1120,1921,
1739,1083,2308,920,1080,1781,
1650,1084,2310,911,1068,1689,
1584,1074,2310,878,1094,1629,
1521,1036,2312,864,1134,1595,
1496,1004,2312,843,1496,1607,
1440,957,2310,818,1297,1663,
1439,924,2309,807,1377,1741,
1479,889,2308,803,1446,1866,
1570,898,2304,824,1448,2007,
1681,924,2303,859,1362,2077,
1775,991,2301,897,1235,2061,
1809,1044,2305,928,1128,1950,
1745,1075,2314,927,1083,1802,
1671,1089,2310,915,1071,1695,
1587,1071,2310,884,1097,1638,
1527,1050,2317,882,1123,1599,
1483,1006,2314,857,1195,1586,
1444,967,2313,849,1287,1641,
1445,928,2309,838,1368,1725,
1468,890,2308,831,1439,1855,
1550,888,2308,844,1456,1994,
1671,917,2303,878,1382,2076,
1778,978,2304,918,1247,2072,
1814,1040,2334,947,1136,1974,
1758,1069,2308,956,1084,1802,
1689,1086,2310,933,1068,1702,
1586,1075,2312,898,1094,1638,
1534,1070,2313,879,1122,1599,
1485,1005,2315,841,1189,1604,
1451,973,2313,836,1276,1638,
1447,934,2310,810,1358,1720,
1466,890,2313,824,1442,1845,
1543,890,2304,823,1457,1982,
1663,916,2301,863,1384,2074,
1785,973,2304,892,1250,2087,
1817,1033,2306,928,1135,1982,
1387,1080,2308,932,1081,1807,
1688,1085,2308,939,1073,1702,
1586,1073,2312,904,1087,1638,
1538,1060,2312,876,1121,1601,
1483,1008,2313,848,1188,1610,
1450,973,2312,838,1272,1638,
1431,928,2309,805,1355,1721,
1462,886,2307,799,1449,1839,
1538,890,2310,759,1472,1981,
1663,915,2301,820,1388,2075,
1779,974,2301,870,1259,2071,
1812,1032,2304,913,1138,1982,
1764,1081,2308,916,1067,1808,
1689,1087,2309,913,1081,1702,
1586,1074,2307,890,1085,1637,
1538,1061,2312,877,1118,1601,
1484,1005,2313,842,1189,1603,
1447,973,2314,822,1276,1638,
1446,928,2309,795,1358,1721,
1466,890,2307,808,1444,1844,
1534,889,2304,816,1462,1975,
1664,916,2304,861,1387,2076,
1777,976,2304,881,1251,2071,
1812,1044,2306,924,1133,1978,
1763,1078,2210,924,1072,1805,
1688,1085,2310,920,1068,1702,
1584,1076,2313,890,1097,1636,
1542,1061,2313,877,1122,1599,
1484,1024,2314,845,1189,1601,
1445,843,2310,831,1268,1638,
1444,926,2308,810,1359,1716,
1465,907,2307,809,1423,1844,
1546,890,2305,816,1458,1984,
1667,917,2301,864,1384,2078,
1774,976,2301,889,1251,2072,
1799,1039,2306,928,1135,1973,
1763,1081,2308,929,1081,1792,
1690,1160,2310,921,1072,1702,
1573,1081,2311,882,1090,1633,
1539,1060,2313,874,1124,1603,
1484,1009,2307,848,1186,1604,
1438,990,2313,851,1278,1638,
1440,921,2309,814,1365,1720,
1468,890,2300,830,1438,1846,
1546,884,2308,824,1457,1985,
1671,919,2301,849,1375,2074,
1775,978,2305,887,1247,2081,
1808,1058,2307,918,1138,1960,
1759,1081,2308,965,1079,1801,
1689,1088,2310,915,1073,1698,
1582,1077,2312,887,1087,1633,
1539,1059,2313,873,1123,1601,
1485,1008,2331,841,1186,1610,
1442,969,2321,821,1284,1638,
1440,930,2308,807,1368,1719,
1468,899,2308,807,1436,1852,
1547,878,2304,815,1457,1977,
1666,928,2302,863,1380,2081,
1778,980,2302,890,1247,2062,
1807,1036,2302,919,1137,1987,
1757,1079,2308,936,1077,1791,
1689,1087,2308,911,823,1702,
1581,1073,2319,884,1093,1658,
1536,1058,2311,861,1125,1599,
1487,1005,2313,820,1192,1604,
1442,969,2310,839,1279,1638,
1440,928,2310,830,1366,1721,
1468,890,2307,821,1438,1848,
1547,886,2306,838,1455,1985,
1667,915,2302,882,1627,2189,
1780,979,2304,910,1227,2080,
1807,1040,2305,929,1137,1984,
1758,1078,2306,928,1082,1764,
1689,1085,2309,918,1073,1700,
1583,1073,2310,900,1090,1629,
1537,1060,2314,865,1124,1590,
1485,1029,2312,849,1186,1612,
1442,969,2309,835,1276,1625,
1441,928,2313,816,1364,1725,
1467,890,2307,845,1442,1844,
1546,890,2303,842,1468,1981,
1667,913,2298,864,1382,2073,
1779,978,2302,896,1246,2069,
1810,1043,2306,928,1146,1973,
1756,1076,2308,963,1081,1802,
1689,1085,2309,921,1071,1702,
1585,1077,2310,912,1088,1636,
1537,1058,2311,888,1124,1594,
