1656,875,2252,915,1472,1328,
1766,888,2251,972,1443,1409,
1941,928,2245,975,1306,1448,
2050,993,2251,1045,1163,1400,
2020,1049,2253,1016,1085,1297,
1892,1044,2257,1037,1096,1216,
1760,993,2258,960,1152,1190,
1715,963,2258,969,1225,1211,
1741,967,2256,918,1210,1217,
1730,972,2257,948,1198,1199,
1679,944,2256,893,1276,1192,
1630,903,2256,915,1387,1237,
1658,877,2254,877,1469,1330,
1771,887,2249,924,1442,1413,
1946,931,2248,961,1301,1447,
2052,998,2249,1042,1155,1395,
2023,1049,2255,1008,1085,1294,
1885,1041,2256,1028,1096,1213,
1757,993,2257,941,1164,1191,
1719,963,2256,957,1225,1210,
1729,967,2256,911,1211,1216,
1743,969,2257,944,1199,1199,
1678,942,2256,890,1277,1189,
1617,903,2256,913,1393,1243,
1650,877,2254,875,1475,1333,
1775,890,2249,930,1437,1418,
1949,930,2245,940,1297,1449,
2054,997,2248,1021,1148,1392,
2017,1049,2254,1005,1084,1289,
1882,1044,2256,1028,1096,1208,
1754,991,2257,956,1173,1191,
1715,963,2256,966,1225,1210,
1741,958,2256,919,1210,1214,
1736,967,2257,947,1199,1199,
1676,942,2258,892,1282,1195,
1625,900,2256,915,1398,1247,
1665,871,2249,877,1476,1334,
1779,890,2248,932,1434,1419,
1960,936,2248,942,1289,1448,
2069,1002,2248,1019,1146,1388,
2013,1050,2255,1003,1083,1289,
1891,1036,2256,1023,1096,1205,
1766,990,2258,956,1173,1192,
1703,962,2256,971,1225,1211,
1743,966,2256,944,1209,1210,
1732,967,2257,978,1202,1199,
1663,941,2257,932,1285,1195,
1633,900,2256,952,1401,1249,
1667,875,2254,915,1479,1342,
1787,890,2249,969,1431,1420,
1965,936,2251,986,1287,1452,
2055,1003,2248,1069,1143,1385,
2019,1050,2256,1055,1083,1287,
1880,1034,2258,1078,1100,1204,
1745,988,2258,1013,1168,1190,
1712,962,2256,1019,1227,1218,
1742,967,2256,974,1207,1212,
1733,966,2258,994,1200,1199,
1667,941,2259,944,1287,1196,
1636,900,2256,957,1405,1251,
1671,877,2256,925,1483,1343,
1791,890,2248,973,1431,1418,
1965,936,2248,993,1289,1453,
2059,1007,2251,1070,1137,1384,
2014,1049,2254,1062,1070,1287,
1874,1034,2257,1074,1098,1202,
1755,989,2256,1014,1174,1189,
1716,960,2256,1015,1210,1217,
1747,967,2256,974,1224,1211,
1737,965,2256,993,1193,1199,
1668,941,2257,943,1280,1195,
1635,899,2256,956,1403,1251,
1672,876,2252,924,1483,1341,
1792,890,2249,973,1432,1418,
1968,937,2246,993,1285,1445,
2042,1005,2249,1069,1140,1384,
2013,1050,2253,1058,1083,1284,
1878,1033,2258,1075,1104,1205,
1754,990,2257,1015,1161,1187,
1712,960,2256,1018,1231,1215,
1748,969,2257,967,1205,1211,
1730,966,2257,969,1201,1198,
1667,940,2256,913,1289,1197,
1638,897,2256,923,1414,1251,
1675,877,2252,889,1476,1342,
1795,890,2248,937,1429,1418,
1970,940,2248,958,1305,1452,
2059,1008,2252,1029,1140,1387,
2015,1050,2253,1015,1084,1285,
1878,1036,2260,1024,1107,1204,
1755,990,2259,962,1170,1189,
1717,961,2258,963,1231,1219,
1752,967,2257,928,1207,1213,
1735,969,2258,944,1206,1199,
1666,938,2257,901,1293,1197,
1639,895,2256,915,1405,1253,
1676,879,2252,885,1487,1343,
1801,887,2252,936,1430,1419,
1972,956,2252,954,1289,1453,
2061,998,2251,1027,1140,1385,
2016,1035,2256,1017,1086,1284,
1878,1032,2257,1024,1106,1204,
1755,990,2256,964,1173,1193,
1717,958,2258,965,1228,1218,
1751,969,2258,928,1208,1212,
1733,941,2257,945,1208,1199,
1671,941,2259,903,1291,1198,
1638,907,2256,915,1405,1252,
1679,877,2256,886,1484,1343,
1801,892,2252,932,1434,1419,
1973,941,2248,958,1289,1455,
2072,1008,2252,1023,1140,1384,
2019,1048,2260,1016,1085,1281,
1878,1032,2257,1021,1107,1204,
1758,987,2257,965,1174,1194,
1719,959,2257,965,1230,1219,
1750,969,2259,928,1206,1211,
1737,957,2258,941,1207,1195,
1667,949,2256,903,1290,1200,
1638,909,2256,915,1406,1251,
1680,878,2256,889,1483,1341,
1803,890,2249,933,1431,1411,
1973,940,2250,956,1289,1459,
2062,1008,2252,1025,1139,1380,
2024,1052,2255,1018,1085,1284,
1880,1037,2257,1021,1106,1202,
1758,993,2258,968,1171,1231,
1719,958,2258,966,1231,1222,
1752,967,2256,931,1211,1214,
1739,967,2257,943,1210,1199,
1671,941,2259,904,1289,1199,
1638,901,2256,912,1406,1255,
1678,877,2254,886,1484,1342,
1799,893,2251,932,1431,1429,
1975,938,2248,960,1289,1462,
2062,1011,2249,1023,1142,1388,
2022,1056,2256,1019,1085,1289,
1876,1034,2259,1021,1107,1210,
1756,990,2257,966,1173,1195,
1719,968,2257,962,1231,1237,
1753,968,2258,931,1210,1214,
1737,968,2257,947,1210,1208,
1671,941,2255,905,1290,1201,
1640,899,2256,911,1406,1236,
1680,873,2254,894,1483,1343,
1799,897,2248,952,1433,1421,
1974,944,2249,990,1289,1453,
2062,1010,2249,1060,1143,1388,
2019,1049,2254,1063,1089,1285,
1882,1034,2257,1070,1107,1208,
1762,991,2261,1019,1172,1192,
1722,964,2259,1007,1230,1219,
1753,968,2258,977,1211,1216,
1739,967,2260,990,1208,1199,
1672,941,2259,952,1301,1198,
1638,901,2256,952,1407,1253,
1679,878,2255,931,1485,1345,
1797,892,2248,970,1432,1418,
1974,940,2247,1002,1289,1452,
2062,1010,2251,1066,1143,1388,
2022,1055,2256,1069,1086,1288,
1884,1034,2258,1074,1107,1203,
1761,993,2261,1024,1171,1193,
1723,965,2258,1013,1229,1222,
1753,968,2260,983,1211,1210,
1738,968,2256,991,1210,1199,
1674,941,2254,953,1289,1200,
1640,901,2255,956,1407,1256,
1679,878,2255,933,1485,1342,
1803,892,2258,973,1432,1418,
1974,940,2256,1003,1289,1450,
2062,1011,2235,1069,1142,1390,
2022,1053,2268,1070,1085,1286,
1882,1034,2257,1074,1106,1204,
1758,990,2260,1026,1173,1192,
1720,965,2258,1015,1230,1221,
1753,968,2255,987,1210,1216,
1737,968,2262,993,1207,1199,
1673,941,2260,958,1292,1199,
1640,902,2252,941,1408,1252,
1681,877,2253,915,1483,1343,
1804,891,2248,941,1434,1422,
1974,940,2248,969,1289,1453,
2061,1009,2253,1027,1145,1385,
2019,1052,2256,1021,1085,1285,
1882,1033,2256,1022,1108,1205,
1758,990,2257,969,1172,1193,
1717,963,2259,965,1232,1221,
1754,968,2264,934,1210,1214,
1740,967,2256,949,1210,1200,
1674,941,2269,926,1291,1198,
1640,901,2267,926,1408,1252,
1679,877,2256,921,1484,1343,
1802,894,2249,966,1434,1423,
1974,940,2252,994,1289,1452,
2069,1010,2254,1041,1144,1388,
2024,1053,2256,1027,1087,1285,
1884,1036,2258,1025,1106,1205,
1758,990,2259,969,1172,1192,
1722,963,2258,962,1235,1222,
1754,968,2256,934,1211,1215,
1737,965,2257,941,1212,1200,
1675,941,2256,908,1292,1199,
1642,901,2256,911,1407,1252,
1680,877,2263,892,1483,1343,
1799,891,2252,931,1435,1422,
1974,941,2248,953,1289,1452,
2068,1011,2251,998,1147,1388,
2024,1053,2256,1011,1086,1287,
1883,1039,2257,1015,1106,1202,
1761,990,2260,978,1173,1192,
1724,965,2257,964,1230,1219,
1753,967,2259,940,1214,1214,
1740,967,2256,928,1208,1199,
1675,941,2260,812,1293,1198,
1640,902,2256,844,1407,1251,
1681,877,2249,855,1485,1343,
1798,894,2256,910,1435,1421,
1974,941,2246,960,1290,1453,
2044,1008,2256,1019,1144,1385,
2023,1054,2256,1020,1088,1286,
1887,1033,2256,1019,1101,1203,
1761,991,2264,978,1168,1190,
1724,965,2258,967,1161,1218,
1754,967,2259,939,1212,1230,
1740,967,2259,943,1208,1199,
1675,941,2260,914,1292,1199,
1642,901,2256,911,1408,1252,
1679,877,2252,894,1484,1341,
1797,892,2251,929,1437,1420,
1974,939,2248,965,1291,1457,
2070,1007,2251,1019,1147,1385,
2024,1052,2256,1023,1087,1287,
1885,1036,2260,1019,1106,1204,
1758,991,2260,974,1170,1192,
1724,965,2258,978,1229,1220,
1754,967,2258,950,1212,1216,
1740,967,2260,950,1211,1199,
1674,941,2256,915,1294,1199,
1638,900,2257,911,1408,1253,
1680,877,2256,897,1487,1343,
1799,890,2249,929,1433,1418,
1975,939,2249,965,1289,1453,
2062,1007,2246,1036,1145,1385,
2024,1052,2256,1031,1087,1285,
1884,1034,2258,1021,1108,1203,
1759,992,2261,975,1171,1191,
1724,965,2258,967,1232,1221,
1754,968,2260,943,1214,1214,
1739,967,2258,941,1210,1199,
1674,940,2259,915,1292,1198,
1640,900,2256,907,1406,1253,
1681,877,2256,894,1487,1343,
1805,892,2252,928,1434,1420,
1975,939,2248,967,1289,1451,
2071,1011,2254,1019,1140,1389,
2022,1052,2256,1031,1086,1285,
1882,1034,2257,1019,1107,1206,
1762,991,2262,971,1173,1192,
1723,962,2258,956,1229,1220,
1754,967,2258,939,1210,1213,
1738,967,2257,938,1211,1199,
1673,940,2259,915,1293,1198,
1641,901,2256,905,1405,1252,
1682,877,2254,895,1485,1342,
1804,890,2254,927,1434,1420,
1977,936,2248,967,1289,1453,
2062,1007,2252,1018,1140,1383,
2024,1050,2256,1027,1087,1285,
1883,1034,2257,1019,1105,1202,
1761,990,2260,977,1171,1190,
1721,963,2258,955,1231,1219,
1754,967,2256,940,1210,1211,
1735,966,2257,937,1211,1200,
1672,941,2258,915,1291,1196,
1641,900,2256,915,1407,1252,
1679,876,2256,903,1485,1343,
1804,890,2252,928,1434,1419,
1974,936,2252,971,1289,1452,
2070,1008,2252,1019,1143,1385,
2022,1050,2256,1030,1090,1281,
1884,1032,2257,1015,1107,1200,
1752,988,2260,978,1173,1190,
1732,963,2261,954,1229,1219,
1754,967,2260,881,1208,1208,
1743,965,2260,877,1207,1196,
1681,939,2260,881,1289,1194,
1642,899,2256,884,1404,1249,
1679,876,2256,885,1480,1339,
1801,890,2251,917,1431,1415,
1973,937,2251,971,1288,1447,
2062,1007,2252,1032,1139,1380,
2024,1049,2256,1044,1083,1278,
1883,1033,2259,1022,1101,1199,
1759,989,2261,980,1166,1186,
1719,961,2259,954,1225,1214,
1749,967,2266,942,1207,1208,
1737,965,2260,941,1206,1198,
1672,939,2257,919,1289,1192,
1639,898,2256,903,1405,1249,
1673,875,2254,902,1535,1336,
1801,889,2252,928,1431,1413,
1975,937,2249,993,1287,1447,
2074,1008,2253,1027,1139,1380,
2038,1049,2256,1036,1083,1276,
1887,1034,2259,1016,1101,1199,
1758,991,2259,980,1166,1186,
1729,961,2260,949,1225,1214,
1751,965,2257,941,1206,1207,
1735,963,2258,932,1207,1194,
1671,940,2259,915,1289,1189,
1638,897,2256,899,1405,1250,
1680,874,2254,898,1478,1337,
1795,890,2252,919,1431,1415,
1973,936,2247,967,1287,1445,
2071,1007,2246,1010,1137,1380,
2022,1052,2268,1027,1083,1278,
1882,1032,2259,1013,1102,1198,
1758,987,2261,979,1166,1186,
1724,953,2261,949,1225,1214,
1753,966,2257,939,1202,1208,
1740,965,2260,932,1206,1197,
1671,939,2259,918,1289,1191,
1640,895,2256,900,1408,1248,
1683,875,2255,903,1477,1337,
1802,890,2249,924,1431,1414,
1975,933,2247,972,1293,1445,
2070,1005,2254,1021,1144,1380,
2024,1047,2256,1060,1084,1276,
1881,1032,2258,1045,1114,1198,
1754,986,2261,1024,1175,1184,
1719,959,2259,998,1236,1211,
1750,965,2257,990,1206,1205,
1741,963,2260,980,1199,1194,
1667,936,2257,963,1293,1191,
1639,895,2257,942,1405,1246,
1678,873,2255,941,1483,1335,
1800,890,2251,962,1430,1410,
1973,936,2248,1011,1286,1455,
2068,1004,2252,1056,1140,1380,
2020,1048,2256,1076,1082,1276,
1881,1031,2257,1037,1106,1199,
1759,988,2258,993,1166,1184,
1720,960,2259,971,1227,1206,
1752,963,2257,952,1201,1200,
1738,962,2256,937,1202,1194,
1671,937,2258,916,1289,1190,
1638,895,2256,915,1413,1246,
1677,873,2255,915,1472,1335,
1803,889,2251,929,1431,1413,
1975,936,2249,974,1276,1444,
2062,1004,2252,1011,1140,1380,
2022,1047,2256,1024,1083,1277,
1883,1032,2259,1014,1105,1198,
1760,985,2259,1001,1176,1185,
1720,959,2258,967,1225,1210,
1751,962,2256,956,1204,1203,
1738,963,2257,938,1205,1193,
1672,932,2257,918,1288,1190,
1639,894,2256,901,1405,1247,
1677,880,2255,899,1484,1335,
1801,885,2249,917,1434,1409,
