1675,1173,2251,927,1251,1584,
1667,1177,2248,849,1252,1560,
1662,1176,2248,915,1258,1555,
1639,1182,2247,838,1260,1557,
1640,1185,2245,908,1252,1537,
1643,1188,2246,836,1237,1534,
1642,1194,2248,910,1235,1530,
1640,1198,2255,841,1221,1525,
1630,1188,2249,912,1224,1509,
1607,1195,2252,824,1225,1492,
1586,1199,2253,890,1222,1471,
1576,1192,2252,805,1225,1455,
1550,1184,2252,877,1246,1432,
1527,1169,2251,787,1276,1431,
1517,1137,2252,855,1305,1438,
1482,1119,2252,766,1358,1441,
1475,1103,2248,843,1380,1463,
1482,1088,2245,774,1427,1492,
1491,1076,2249,842,1459,1544,
1518,1061,2245,765,1484,1561,
1539,1065,2243,849,1492,1633,
1562,1067,2241,782,1475,1667,
1608,1073,2241,870,1442,1696,
1633,1095,2241,806,1396,1712,
1661,1117,2239,893,1367,1705,
1692,1123,2244,836,1329,1689,
1675,1139,2242,915,1300,1663,
1701,1160,2243,845,1274,1617,
1673,1168,2244,919,1257,1591,
1685,1173,2245,844,1250,1579,
1687,1177,2248,915,1251,1559,
1662,1176,2246,838,1253,1559,
1626,1182,2246,911,1260,1557,
1641,1186,2246,834,1251,1536,
1649,1189,2245,908,1237,1534,
1646,1185,2244,833,1235,1530,
1638,1198,2249,907,1219,1521,
1633,1191,2252,829,1224,1509,
1601,1195,2246,890,1225,1491,
1584,1200,2251,805,1221,1464,
1574,1191,2252,878,1225,1453,
1552,1185,2254,793,1243,1432,
1521,1166,2253,864,1276,1431,
1498,1136,2252,774,1310,1438,
1483,1116,2252,842,1356,1440,
1472,1106,2249,761,1381,1464,
1472,1088,2248,842,1428,1495,
1483,1075,2246,773,1459,1543,
1510,1062,2244,863,1486,1588,
1551,1063,2244,782,1490,1629,
1562,1065,2209,868,1471,1663,
1596,1074,2241,797,1441,1697,
1638,1096,2241,889,1399,1711,
1664,1116,2243,823,1364,1706,
1689,1123,2244,928,1328,1689,
1684,1107,2243,857,1300,1662,
1685,1127,2243,930,1276,1616,
1685,1169,2246,849,1256,1590,
1674,1140,2244,925,1251,1575,
1666,1176,2246,843,1245,1560,
1659,1179,2246,919,1253,1559,
1638,1181,2248,837,1255,1551,
1642,1185,2248,913,1251,1536,
1639,1192,2247,835,1237,1535,
1642,1186,2246,911,1230,1530,
1638,1198,2245,834,1225,1521,
1629,1189,2248,905,1223,1511,
1599,1189,2251,823,1225,1491,
1584,1198,2248,890,1227,1465,
1578,1192,2252,803,1234,1448,
1546,1181,2251,871,1251,1434,
1523,1160,2249,782,1276,1430,
1494,1134,2252,860,1310,1438,
1483,1116,2252,741,1355,1437,
1479,1104,2251,838,1380,1467,
1471,1090,2249,758,1431,1495,
1496,1074,2248,839,1466,1545,
1520,1062,2245,760,1483,1584,
1534,1065,2241,847,1495,1628,
1577,1066,2243,766,1472,1664,
1612,1074,2231,884,1439,1701,
1638,1095,2241,797,1399,1708,
1662,1120,2242,897,1364,1710,
1695,1124,2246,824,1326,1690,
1696,1143,2243,915,1301,1660,
1674,1158,2245,873,1273,1612,
1689,1173,2248,917,1258,1588,
1674,1177,2248,839,1243,1571,
1663,1173,2246,917,1261,1560,
1661,1181,2247,839,1272,1560,
1642,1181,2245,915,1268,1548,
1641,1185,2248,833,1251,1536,
1650,1191,2248,894,1233,1534,
1650,1194,2247,829,1221,1528,
1638,1187,2249,905,1220,1518,
1626,1187,2248,824,1225,1510,
1601,1198,2252,899,1227,1467,
1586,1195,2252,812,1216,1466,
1571,1197,2254,869,1224,1444,
1546,1173,2255,810,1235,1442,
1522,1147,2254,872,1278,1413,
1496,1149,2252,774,1318,1433,
1479,1121,2252,844,1363,1448,
1475,1096,2249,758,1382,1464,
1479,1092,2248,836,1432,1495,
1496,1065,2246,762,1468,1547,
1522,1036,2244,847,1488,1594,
1538,1067,2244,762,1493,1625,
1571,1066,2243,858,1480,1672,
1606,1077,2241,759,1431,1697,
1642,1096,2241,842,1400,1706,
1669,1115,2242,787,1356,1707,
1681,1122,2241,892,1327,1689,
1688,1144,2243,823,1300,1656,
1688,1146,2243,913,1276,1609,
1679,1169,2240,838,1261,1586,
1671,1179,2244,916,1254,1565,
1667,1166,2246,838,1237,1560,
1661,1184,2245,907,1256,1560,
1639,1181,2245,838,1260,1547,
1638,1184,2248,913,1254,1530,
1649,1186,2248,834,1235,1535,
1643,1195,2248,911,1230,1524,
1638,1194,2248,824,1218,1522,
1629,1210,2249,903,1221,1513,
1600,1201,2249,815,1221,1469,
1584,1187,2249,890,1224,1442,
1568,1188,2253,798,1227,1459,
1547,1177,2257,874,1243,1422,
1520,1158,2252,778,1277,1430,
1494,1129,2251,852,1326,1434,
1479,1115,2251,761,1359,1442,
1469,1096,2248,838,1384,1464,
1476,1088,2251,749,1431,1493,
1496,1061,2248,837,1470,1550,
1521,1063,2242,761,1487,1596,
1535,1066,2243,853,1494,1630,
1571,1070,2242,785,1477,1667,
1609,1081,2241,890,1434,1701,
1642,1098,2241,812,1393,1700,
1667,1114,2240,902,1354,1705,
1681,1124,2241,833,1324,1688,
1684,1144,2243,915,1298,1661,
1688,1160,2243,839,1276,1622,
1682,1171,2243,923,1253,1584,
1659,1174,2245,844,1252,1567,
1666,1176,2245,929,1251,1559,
1661,1173,2245,857,1252,1578,
1639,1186,2246,938,1260,1524,
1638,1186,2245,857,1249,1518,
1646,1179,2243,940,1235,1534,
1646,1200,2248,861,1231,1527,
1638,1200,2246,940,1218,1520,
1629,1189,2249,856,1221,1510,
1608,1195,2248,930,1218,1491,
1584,1198,2251,842,1225,1459,
1564,1189,2252,901,1229,1440,
1548,1178,2252,807,1246,1429,
1514,1155,2251,881,1276,1431,
1495,1134,2252,776,1321,1432,
1483,1115,2249,850,1355,1447,
1471,1096,2248,760,1393,1467,
1472,1086,2248,837,1431,1496,
1496,1071,2244,794,1469,1547,
1521,1063,2239,838,1488,1596,
1540,1069,2242,766,1494,1635,
1570,1072,2241,864,1474,1669,
1610,1068,2239,787,1431,1697,
1646,1101,2243,888,1394,1707,
1675,1115,2256,817,1354,1708,
1680,1126,2239,928,1322,1692,
1685,1148,2242,837,1302,1656,
1688,1159,2243,919,1272,1611,
1682,1173,2241,838,1251,1582,
1675,1178,2239,921,1256,1566,
1665,1161,2246,840,1249,1556,
1662,1185,2248,916,1252,1560,
1638,1182,2235,839,1261,1542,
1638,1186,2264,915,1251,1534,
1646,1188,2220,831,1232,1534,
1642,1198,2229,913,1227,1525,
1637,1197,2252,824,1218,1511,
1622,1188,2231,904,1218,1509,
1596,1198,2245,812,1216,1488,
1584,1195,2249,898,1224,1457,
1564,1187,2249,795,1227,1442,
1546,1174,2248,873,1289,1430,
1517,1150,2251,782,1303,1431,
1492,1131,2246,864,1322,1431,
1485,1113,2248,761,1354,1445,
1472,1097,2248,838,1390,1468,
1473,1084,2254,756,1431,1496,
1500,1070,2252,836,1483,1548,
1522,1062,2244,708,1492,1599,
1538,1065,2240,864,1483,1636,
1571,1070,2235,772,1471,1672,
1603,1081,2227,880,1434,1701,
1648,1097,2220,786,1391,1706,
1674,1117,2245,916,1363,1704,
1675,1124,2239,846,1318,1687,
1682,1148,2256,929,1295,1650,
1683,1160,2244,841,1269,1610,
1678,1173,2256,927,1251,1584,
1672,1177,2254,838,1255,1571,
1663,1165,2243,905,1248,1555,
1658,1174,2248,841,1252,1559,
1638,1183,2248,928,1260,1538,
1638,1182,2248,838,1251,1531,
1643,1190,2244,915,1231,1534,
1638,1192,2243,834,1229,1526,
1624,1197,2244,910,1216,1516,
1613,1187,2246,810,1217,1509,
1596,1198,2249,877,1219,1484,
1583,1192,2252,799,1224,1457,
1559,1185,2303,877,1228,1411,
1545,1176,2252,786,1247,1426,
1515,1148,2248,857,1279,1427,
1491,1131,2252,763,1324,1426,
1484,1110,2249,841,1363,1447,
1474,1097,2244,747,1392,1463,
1476,1081,2244,831,1432,1499,
1496,1071,2243,748,1468,1549,
1517,1065,2243,842,1483,1600,
1536,1062,2241,765,1489,1638,
1574,1062,2239,876,1468,1675,
1608,1083,2243,802,1436,1702,
1648,1097,2244,911,1387,1708,
1675,1121,2240,838,1347,1702,
1675,1128,2240,936,1319,1687,
1683,1148,2238,857,1297,1642,
1688,1163,2245,948,1268,1606,
1674,1173,2243,865,1252,1586,
1669,1177,2244,949,1252,1568,
1664,1166,2246,866,1250,1556,
1656,1173,2253,947,1252,1559,
1639,1184,2247,863,1256,1536,
1638,1179,2246,940,1249,1534,
1642,1189,2246,860,1231,1534,
1638,1194,2248,939,1221,1523,
1637,1198,2248,853,1218,1517,
1612,1187,2249,934,1217,1509,
1595,1198,2249,842,1216,1483,
1579,1190,2251,915,1223,1457,
1560,1185,2253,823,1225,1442,
1535,1173,2252,899,1247,1426,
1513,1149,2249,802,1282,1426,
1491,1126,2249,878,1327,1434,
1482,1110,2248,781,1361,1445,
1476,1098,2248,864,1396,1466,
1476,1081,2245,771,1432,1501,
1495,1073,2245,865,1469,1551,
1517,1061,2242,778,1490,1603,
1538,1061,2241,876,1491,1640,
1577,1066,2239,798,1464,1672,
1612,1079,2256,900,1427,1700,
1647,1098,2239,829,1380,1706,
1677,1121,2242,931,1347,1694,
1672,1127,2243,856,1318,1684,
1681,1148,2243,943,1293,1646,
1690,1161,2244,865,1265,1604,
1672,1173,2244,951,1249,1585,
1666,1181,2244,868,1252,1568,
1664,1164,2244,948,1243,1555,
1659,1173,2247,866,1253,1556,
1638,1190,2243,944,1255,1534,
1638,1219,2246,860,1249,1532,
1642,1189,2244,942,1233,1534,
