1414,839,2248,736,1372,1823,
1430,843,2243,776,1366,1848,
1447,843,2240,753,1364,1870,
1459,844,2245,790,1343,1894,
1479,849,2245,765,1337,1916,
1496,858,2244,810,1324,1937,
1516,860,2239,785,1301,1945,
1534,872,2239,828,1269,1949,
1550,879,2251,801,1234,1910,
1569,890,2255,844,1199,1895,
1574,903,2239,813,1170,1849,
1569,915,2251,855,1148,1790,
1555,920,2264,816,1131,1735,
1517,919,2256,846,1119,1681,
1490,923,2253,797,1126,1626,
1447,914,2253,812,1137,1589,
1418,905,2256,766,1168,1575,
1390,892,2256,787,1199,1560,
1354,877,2257,739,1229,1562,
1341,867,2256,761,1268,1571,
1333,853,2256,722,1305,1592,
1330,849,2254,749,1335,1614,
1329,842,2252,711,1355,1638,
1333,837,2254,740,1379,1663,
1340,836,2252,711,1383,1688,
1355,836,2244,745,1380,1716,
1368,839,2252,721,1380,1739,
1380,838,2249,745,1376,1766,
1388,839,2244,708,1371,1793,
1409,838,2247,758,1375,1819,
1429,841,2252,747,1368,1846,
1444,844,2248,787,1359,1869,
1458,843,2246,761,1343,1891,
1474,847,2243,797,1332,1914,
1493,853,2246,774,1325,1936,
1509,857,2241,812,1297,1947,
1534,872,2245,790,1273,1949,
1551,877,2248,835,1237,1921,
1564,890,2248,809,1203,1895,
1571,902,2246,849,1170,1854,
1568,915,2248,816,1148,1792,
1553,917,2252,849,1132,1741,
1521,923,2254,808,1121,1687,
1488,926,2256,832,1126,1631,
1451,915,2256,789,1139,1596,
1410,905,2256,812,1160,1575,
1388,892,2256,778,1199,1562,
1355,877,2256,795,1226,1561,
1342,866,2256,757,1261,1567,
1333,855,2256,774,1302,1586,
1322,848,2254,737,1331,1612,
1328,842,2255,761,1354,1637,
1332,837,2254,734,1378,1658,
1334,833,2252,761,1384,1688,
1356,838,2252,737,1380,1716,
1367,837,2253,768,1380,1735,
1380,837,2252,745,1376,1764,
1391,838,2249,774,1372,1792,
1406,838,2248,757,1374,1818,
1426,840,2246,790,1368,1844,
1443,845,2248,774,1359,1869,
1455,843,2252,809,1342,1886,
1472,849,2248,789,1338,1912,
1488,853,2248,835,1318,1933,
1509,860,2248,810,1301,1948,
1533,869,2246,848,1276,1950,
1547,876,2245,831,1237,1922,
1561,889,2246,865,1199,1901,
1569,903,2248,844,1173,1857,
1569,911,2249,876,1149,1798,
1553,918,2252,850,1134,1741,
1521,920,2252,869,1096,1689,
1487,918,2254,835,1125,1637,
1457,915,2256,844,1135,1597,
1413,907,2256,800,1160,1581,
1391,890,2256,812,1192,1563,
1363,877,2256,774,1225,1561,
1343,866,2256,786,1260,1568,
1332,858,2256,750,1302,1586,
1327,845,2256,763,1331,1611,
1327,838,2256,737,1355,1638,
1329,833,2256,761,1407,1650,
1334,836,2252,735,1387,1682,
1354,836,2252,761,1380,1715,
1366,837,2250,743,1380,1733,
1377,836,2251,763,1376,1758,
1385,838,2247,747,1372,1790,
1405,856,2247,778,1375,1818,
1424,839,2248,763,1368,1843,
1442,841,2246,795,1356,1866,
1455,839,2243,778,1342,1885,
1472,846,2246,813,1340,1908,
1488,852,2243,800,1323,1936,
1509,857,2245,837,1302,1948,
1524,864,2245,820,1277,1949,
1545,876,2244,858,1248,1930,
1560,888,2245,845,1210,1903,
1571,898,2245,874,1174,1858,
1568,911,2248,858,1148,1809,
1550,915,2252,875,1135,1743,
1521,920,2252,849,1122,1690,
1495,918,2251,858,1124,1638,
1453,913,2256,824,1135,1599,
1407,907,2256,828,1156,1577,
1372,890,2256,789,1219,1563,
1354,878,2256,792,1222,1560,
1355,865,2256,761,1251,1564,
1314,860,2256,770,1299,1582,
1328,846,2256,744,1327,1607,
1328,843,2254,761,1353,1633,
1328,830,2251,735,1372,1646,
1334,831,2248,756,1380,1680,
1352,834,2249,735,1379,1709,
1362,837,2252,762,1380,1730,
1376,838,2249,746,1374,1758,
1387,838,2249,766,1367,1788,
1401,838,2248,746,1372,1813,
1418,838,2247,772,1367,1841,
1438,840,2248,757,1355,1865,
1457,841,2247,784,1346,1885,
1472,841,2242,770,1328,1899,
1488,849,2248,798,1326,1932,
1513,856,2244,787,1302,1946,
1531,863,2244,814,1279,1948,
1543,876,2244,805,1243,1928,
1550,886,2246,836,1213,1903,
1571,898,2248,820,1174,1858,
1582,910,2249,844,1150,1804,
1550,915,2252,821,1133,1749,
1522,917,2251,837,1122,1696,
1492,917,2256,810,1127,1646,
1457,915,2256,812,1135,1604,
1420,905,2256,776,1154,1584,
1390,890,2256,784,1186,1566,
1364,877,2256,751,1221,1560,
1350,870,2256,759,1251,1569,
1327,857,2256,728,1295,1582,
1329,850,2256,741,1327,1602,
1326,841,2256,720,1350,1630,
1330,829,2248,736,1372,1650,
1329,831,2254,720,1384,1679,
1349,834,2253,739,1380,1705,
1359,830,2251,727,1381,1730,
1377,836,2249,750,1372,1755,
1389,837,2248,746,1368,1782,
1405,834,2248,763,1374,1810,
1421,838,2246,752,1366,1840,
1436,840,2246,774,1359,1862,
1453,841,2248,762,1346,1882,
1465,841,2246,787,1339,1904,
1481,847,2241,774,1305,1925,
1509,856,2243,802,1306,1945,
1523,864,2243,792,1289,1947,
1546,874,2243,820,1256,1926,
1559,884,2244,816,1214,1899,
1571,894,2246,844,1173,1864,
1571,907,2248,824,1151,1810,
1550,918,2252,841,1135,1754,
1527,928,2251,824,1123,1704,
1496,864,2249,834,1124,1638,
1464,917,2252,791,1129,1604,
1422,907,2256,799,1156,1584,
1393,890,2256,771,1184,1564,
1365,881,2256,783,1218,1559,
1353,866,2256,753,1252,1564,
1336,857,2256,758,1295,1578,
1330,847,2255,733,1326,1598,
1327,841,2252,739,1349,1625,
1328,831,2252,722,1378,1654,
1336,833,2251,736,1385,1674,
1345,838,2248,722,1369,1702,
1358,834,2250,741,1367,1727,
1376,836,2249,733,1380,1754,
1382,837,2248,751,1376,1783,
1404,837,2246,741,1378,1809,
1422,838,2248,771,1368,1836,
1442,838,2243,761,1359,1859,
1451,837,2248,772,1354,1880,
1466,839,2244,771,1337,1896,
1487,855,2244,792,1327,1929,
1501,864,2243,784,1302,1939,
1523,862,2244,811,1282,1945,
1543,886,2241,805,1253,1931,
1558,877,2245,834,1218,1905,
1569,902,2246,820,1181,1870,
1569,890,2254,841,1152,1815,
1551,907,2252,823,1138,1758,
1534,916,2252,837,1124,1708,
1499,918,2252,808,1124,1654,
1471,916,2256,812,1131,1606,
