1951,1121,2295,953,1034,1960,
1975,1132,2268,956,1011,1951,
1991,1148,2258,953,989,1912,
1993,1167,2275,978,967,1877,
1975,1182,2271,972,953,1835,
1950,1190,2281,957,944,1784,
1916,1194,2279,941,944,1745,
1874,1188,2282,948,953,1704,
1836,1174,2281,920,969,1686,
1803,1154,2282,901,992,1682,
1770,1133,2281,907,1007,1698,
1737,1116,2285,877,1032,1707,
1745,1102,2278,881,1052,1732,
1746,1095,2281,878,1076,1764,
1761,1091,2282,890,1089,1779,
1775,1085,2282,882,1086,1790,
1770,1083,2277,877,1079,1805,
1792,1083,2273,903,1077,1818,
1796,1090,2273,881,1079,1830,
1792,1083,2274,899,1076,1846,
1792,1083,2285,889,1079,1846,
1799,1089,2269,887,1079,1848,
1810,1083,2271,895,1127,1858,
1832,1080,2278,911,1090,1880,
1848,1070,2279,915,1088,1874,
1850,1082,2277,903,1089,1922,
1872,1082,2275,917,1081,1945,
1897,1088,2261,919,1071,1960,
1925,1102,2278,924,1055,1969,
1952,1122,2274,941,1034,1961,
1984,1135,2273,965,1003,1943,
1990,1150,2278,972,982,1920,
1995,1168,2280,959,965,1874,
1975,1184,2282,958,952,1833,
1949,1193,2278,954,945,1791,
1912,1186,2280,941,941,1737,
1874,1187,2282,936,953,1702,
1832,1174,2282,934,972,1687,
1801,1152,2282,918,990,1681,
1768,1134,2282,890,1010,1697,
1752,1113,2284,882,1032,1712,
1746,1103,2282,873,1055,1736,
1745,1096,2283,868,1074,1766,
1756,1087,2278,878,1090,1780,
1771,1085,2282,874,1088,1792,
1775,1083,2280,898,1079,1804,
1787,1073,2280,877,1077,1818,
1796,1083,2282,888,1079,1833,
1792,1083,2281,900,1076,1849,
1792,1083,2277,882,1079,1846,
1797,1082,2278,889,1079,1848,
1813,1083,2280,915,1084,1861,
1830,1076,2280,915,1091,1880,
1844,1095,2274,900,1087,1898,
1854,1081,2277,903,1090,1925,
1877,1081,2275,918,1083,1946,
1899,1123,2275,916,1069,1959,
1927,1105,2275,937,1052,1968,
1953,1122,2275,963,1032,1961,
1974,1110,2275,956,1002,1945,
1986,1156,2277,954,986,1920,
1993,1165,2313,967,965,1870,
1973,1186,2302,956,948,1824,
1947,1192,2282,944,948,1778,
1907,1191,2282,944,944,1730,
1870,1264,2282,951,955,1702,
1830,1173,2282,916,779,1681,
1798,1149,2282,911,993,1681,
1766,1134,2282,900,1011,1700,
1753,1117,2282,892,1036,1712,
1748,1100,2282,836,1056,1735,
1748,1083,2281,915,1074,1766,
1756,1090,2292,888,1088,1780,
1771,1083,2281,849,1085,1788,
1780,1084,2281,895,1079,1807,
1791,1084,2277,893,1077,1817,
1795,1083,2280,890,1075,1833,
1791,1084,2282,899,1079,1849,
1801,1082,2280,890,1076,1844,
1805,1086,2278,876,1083,1853,
1817,1083,2279,900,1087,1862,
1835,1081,2278,915,1091,1878,
1845,1077,2277,915,1089,1901,
1857,1079,2275,920,1083,1923,
1884,1083,2278,928,1082,1948,
1899,1097,2278,928,1065,1961,
1932,1110,2277,945,1055,1965,
1959,1123,2277,954,1027,1958,
1974,1135,2277,966,998,1934,
1990,1160,2277,982,981,1909,
1991,1172,2278,972,961,1868,
1970,1186,2281,972,948,1819,
1945,1192,2282,951,944,1769,
1904,1188,2281,952,945,1727,
1866,1186,2275,941,958,1697,
1821,1173,2282,929,1069,1680,
1794,1149,2282,919,990,1682,
1765,1130,2282,900,1011,1705,
1749,1115,2281,892,1040,1717,
1745,1101,2265,891,1056,1741,
1746,1092,2281,888,1077,1772,
1756,1089,2282,869,1084,1779,
1770,1085,2282,890,1083,1787,
1779,1083,2281,892,1078,1800,
1790,1083,2281,894,1080,1818,
1792,1082,2280,895,1076,1835,
1792,1075,2280,903,1074,1848,
1796,1082,2281,899,1078,1816,
1809,1083,2281,884,1083,1857,
1815,1083,2278,910,1084,1862,
1836,1077,2278,903,1090,1883,
1849,1076,2279,907,1087,1903,
1856,1076,2278,919,1084,1921,
1890,1082,2274,934,1078,1951,
1902,1095,2277,939,1066,1965,
1933,1114,2278,952,1048,1965,
1960,1124,2277,949,1023,1956,
1973,1135,2278,956,998,1935,
1986,1152,2278,961,978,1908,
1987,1173,2281,978,960,1866,
1971,1186,2281,980,945,1818,
1938,1192,2281,967,944,1765,
1884,1186,2282,945,947,1727,
1874,1185,2283,941,954,1696,
1818,1169,2283,919,978,1680,
1791,1148,2284,902,994,1684,
1761,1127,2282,902,1008,1703,
1742,1114,2282,879,735,1721,
1744,1098,2281,887,1058,1741,
1746,1037,2281,890,1077,1770,
1761,1089,2281,885,1093,1783,
1769,1089,2281,884,1091,1792,
1780,1083,2280,889,1079,1805,
1787,1083,2281,897,1079,1824,
1795,1083,2280,885,1074,1844,
1794,1083,2281,895,1075,1851,
1797,1082,2281,902,1076,1845,
1795,1081,2280,903,1081,1858,
1809,1079,2280,899,1086,1869,
1833,1078,2279,908,1089,1885,
1852,1073,2278,915,1087,1906,
1857,1079,2277,928,1082,1921,
1898,1082,2276,931,1079,1951,
1898,1095,2274,938,1062,1964,
1947,1116,2274,947,1046,1965,
1973,1127,2277,953,1023,1957,
1980,1139,2277,963,995,1934,
1991,1160,2277,975,975,1901,
1991,1173,2281,967,959,1859,
2066,1186,2281,982,948,1815,
1936,1192,2282,966,946,1762,
1899,1189,2282,953,944,1716,
1883,1185,2282,934,959,1694,
1818,1166,2282,921,978,1681,
1792,1147,2282,914,997,1685,
1758,1125,2282,890,1015,1702,
1746,1118,2282,891,1043,1714,
1748,1102,2282,886,1059,1745,
1748,1289,2280,887,1079,1766,
1765,1085,2282,878,1096,1781,
1768,1088,2282,882,1083,1792,
1766,1084,2280,889,1074,1804,
1787,1082,2278,902,1079,1829,
1796,1082,2280,902,1077,1846,
1796,1083,2280,895,1078,1850,
1796,1078,2282,901,1073,1845,
1804,1079,2280,895,1079,1820,
1816,1081,2280,903,1090,1870,
1841,1084,2280,913,1085,1887,
1851,1078,2269,914,1091,1908,
1858,1080,2275,926,1090,1922,
1895,1082,2273,928,1065,1953,
1911,1096,2277,936,1062,1964,
1936,1108,2273,937,1053,1962,
1965,1129,2277,954,1024,1955,
1982,1140,2267,968,997,1935,
1993,1159,2278,974,976,1902,
1989,1185,2280,980,960,1857,
