1785,1146,2281,917,718,1296,
1775,1163,2281,1012,712,1273,
1765,1158,2282,916,707,1251,
1758,1174,2283,1007,707,1234,
1742,1175,2282,914,726,1224,
1738,1171,2282,1003,709,1226,
1724,1163,2282,907,712,1223,
1722,1171,2282,993,709,1214,
1716,1170,2282,903,711,1221,
1710,1169,2285,993,712,1221,
1707,1178,2282,900,709,1219,
1701,1185,2283,983,708,1206,
1689,1181,2285,890,702,1191,
1676,1176,2284,978,703,1181,
1649,1164,2285,886,708,1178,
1627,1152,2285,970,709,1162,
1614,1139,2286,874,718,1158,
1594,1124,2282,956,723,1164,
1593,1116,2285,856,738,1176,
1594,1098,2282,941,745,1194,
1600,1089,2280,847,750,1212,
1608,1081,2278,939,755,1233,
1630,1081,2279,851,759,1276,
1662,1085,2276,950,776,1295,
1689,1094,2285,868,758,1302,
1720,1098,2287,973,745,1315,
1745,1112,2271,894,735,1311,
1772,1127,2293,998,728,1310,
1792,1139,2282,919,721,1303,
1785,1152,2281,1016,714,1289,
1770,1163,2282,928,709,1271,
1765,1171,2281,1005,708,1249,
1753,1176,2278,915,709,1233,
1735,1177,2281,1003,718,1223,
1770,1169,2280,911,709,1220,
1733,1173,2281,995,713,1217,
1719,1173,2283,903,709,1217,
1716,1170,2286,992,712,1221,
1712,1178,2277,898,711,1223,
1707,1177,2278,983,709,1214,
1698,1182,2282,887,711,1205,
1684,1184,2282,976,703,1187,
1671,1251,2282,879,705,1181,
1640,1163,2288,967,699,1176,
1617,1156,2300,864,712,1163,
1600,1137,2291,945,718,1161,
1593,1123,2274,849,730,1170,
1594,1110,2271,933,739,1178,
1595,1097,2270,842,748,1199,
1600,1097,2303,937,753,1219,
1612,1082,2271,849,761,1247,
1638,1082,2282,942,761,1276,
1667,1088,2282,860,761,1298,
1699,1123,2277,963,755,1310,
1732,1105,2280,890,746,1318,
1753,1116,2280,994,735,1318,
1778,1135,2281,915,726,1311,
1792,1148,2281,1021,720,1300,
1777,1152,2284,932,712,1282,
1775,1165,2279,1027,709,1268,
1768,1172,2281,931,707,1243,
1749,1176,2282,1021,709,1229,
1743,1175,2281,924,713,1224,
1730,1164,2282,1001,720,1221,
1721,1169,2281,908,710,1214,
1718,1169,2281,1000,709,1214,
1714,1171,2282,903,711,1223,
1711,1177,2282,993,712,1218,
1715,1175,2282,900,705,1210,
1697,1179,2285,1001,702,1196,
1687,1181,2283,910,702,1186,
1663,1175,2285,965,704,1177,
1638,1160,2291,856,709,1173,
1621,1153,2285,933,714,1168,
1600,1134,2288,818,721,1164,
1593,1122,2291,931,733,1173,
1595,1107,2282,772,742,1185,
1599,1095,2278,905,753,1206,
1601,1085,2294,812,759,1233,
1619,1083,2286,908,763,1252,
1643,1083,2278,837,758,1281,
1672,1090,2282,921,759,1302,
1705,1096,2281,849,750,1314,
1741,1102,2281,942,736,1318,
