1844,1217,2278,950,847,1947,
1830,1263,2278,959,824,1826,
1771,1264,2284,942,818,1712,
1687,1237,2288,934,838,1693,
1639,1199,2282,911,872,1715,
1637,1161,2285,907,897,1754,
1655,1153,2282,905,906,1798,
1642,1143,2281,890,919,1815,
1650,1127,2281,878,936,1864,
1687,1116,2278,895,941,1938,
1761,1135,2282,907,932,1985,
1828,1168,2279,930,882,2000,
1845,1221,2281,953,850,1947,
1828,1261,2281,962,821,1833,
1766,1264,2284,934,818,1745,
1684,1235,2288,918,837,1693,
1638,1199,2285,910,874,1717,
1636,1168,2283,892,895,1754,
1654,1156,2283,887,908,1795,
1640,1145,2282,887,992,1815,
1650,1126,2281,881,932,1864,
1687,1115,2281,894,942,1938,
1759,1135,2282,899,930,1986,
1827,1168,2277,932,884,1999,
1841,1222,2282,944,849,1948,
1829,1260,2282,954,820,1849,
1768,1264,2278,941,818,1741,
1687,1237,2286,915,836,1692,
1639,1199,2283,921,871,1713,
1635,1166,2282,890,895,1754,
1656,1157,2282,895,911,1797,
1640,1144,2282,887,923,1816,
1649,1130,2282,887,934,1870,
1687,1119,2281,890,942,1937,
1761,1135,2277,907,930,1984,
1826,1168,2277,915,884,1999,
1844,1220,2281,953,849,1948,
1830,1261,2282,965,820,1835,
1767,1264,2285,951,820,1743,
1684,1235,2293,928,838,1696,
1638,1198,2284,915,873,1715,
1635,1164,2284,886,887,1754,
1656,1159,2283,877,911,1796,
1642,1144,2282,900,919,1814,
1649,1127,2281,911,937,1865,
1687,1118,2281,932,944,1936,
1758,1135,2280,933,930,1986,
1826,1169,2280,967,880,1999,
1844,1221,2280,988,847,1942,
1829,1260,2281,979,818,1833,
1768,1264,2283,990,818,1742,
1683,1235,2286,973,838,1695,
1638,1198,2285,944,874,1715,
1633,1166,2283,930,894,1753,
1638,1156,2283,933,913,1797,
1638,1143,2282,919,919,1814,
1655,1173,2282,911,934,1867,
1753,1122,2281,928,941,1939,
1759,1135,2281,932,929,1984,
1827,1170,2279,941,885,1999,
1843,1226,2282,963,848,1947,
1828,1260,2282,958,820,1832,
1767,1265,2282,944,818,1733,
1682,1237,2286,915,838,1693,
1638,1198,2423,910,874,1715,
1635,1166,2282,898,895,1762,
1655,1156,2283,894,911,1798,
1637,1142,2282,888,919,1816,
1646,1127,2281,882,930,1858,
1687,1116,2281,889,941,1941,
1758,1134,2280,929,932,1986,
1827,1171,2277,953,882,1999,
1843,1221,2322,978,851,1947,
1828,1261,2281,969,820,1832,
1767,1264,2282,981,818,1743,
1684,1235,2288,965,838,1695,
1638,1210,2284,936,875,1715,
1633,1168,2284,934,894,1687,
1658,1115,2284,920,913,1798,
1640,1147,2282,917,918,1809,
1650,1131,2282,923,934,1867,
1690,1116,2279,911,941,1941,
1761,1136,2280,949,931,1985,
1824,1168,2280,962,882,1998,
1844,1221,2282,993,849,1949,
1829,1260,2282,992,818,1833,
1766,1264,2283,987,818,1741,
1687,1234,2284,949,838,1693,
1638,1199,2283,945,878,1715,
1630,1165,2283,931,890,1754,
1646,1157,2284,915,808,1798,
1640,1140,2282,915,917,1816,
1637,1130,2282,919,928,1866,
1667,1118,2281,943,941,1936,
1741,1135,2279,928,932,1986,
1804,1168,2278,948,881,1999,
1852,1221,2278,965,849,1947,
1826,1260,2282,974,818,1831,
1766,1264,2283,992,812,1741,
1681,1235,2285,965,838,1695,
1638,1199,2284,932,874,1714,
1632,1164,2283,921,893,1754,
1658,1156,2282,930,911,1798,
1646,1143,2282,915,919,1813,
1650,1131,2287,915,933,1861,
1684,1115,2282,929,943,1936,
1766,1134,2278,943,929,1983,
1818,1168,2277,965,882,1998,
1840,1221,2281,977,847,1947,
1824,1259,2281,998,820,1833,
1765,1263,2284,976,818,1742,
1685,1236,2285,958,838,1694,
1654,1198,2286,955,874,1715,
1633,1165,2284,931,891,1754,
1645,1156,2282,924,914,1798,
1633,1143,2282,944,919,1816,
1654,1127,2282,927,932,1864,
1688,1118,2282,917,942,1951,
1762,1135,2280,936,929,1983,
1824,1168,2280,969,883,1999,
1845,1227,2281,984,849,1949,
1832,1261,2282,992,790,1833,
1766,1264,2283,982,823,1743,
1689,1237,2284,963,837,1692,
1639,1199,2282,936,873,1715,
1633,1166,2284,924,894,1754,
1656,1153,2282,934,914,1799,
1646,1140,2282,921,919,1816,
1654,1128,2281,915,932,1863,
1687,1117,2281,917,940,1939,
1759,1135,2281,947,930,1983,
1825,1169,2279,958,883,1998,
1845,1221,2280,973,850,1947,
1833,1259,2283,994,820,1832,
1767,1264,2283,984,820,1745,
1684,1236,2284,961,838,1695,
1642,1198,2283,940,878,1715,
1638,1166,2284,926,905,1754,
1658,1156,2283,915,911,1796,
1642,1143,2282,913,919,1814,
1650,1129,2282,927,940,1866,
1691,1116,2283,916,944,1938,
1766,1134,2280,938,928,1973,
1826,1168,2278,963,895,1999,
1843,1222,2280,980,865,1947,
1842,1259,2281,986,822,1836,
1768,1264,2283,975,817,1743,
1684,1235,2285,952,836,1694,
1639,1198,2282,940,874,1715,
1637,1166,2282,929,890,1754,
1656,1155,2282,925,911,1800,
1642,1143,2282,915,918,1810,
1655,1127,2282,912,928,1866,
1726,1148,2281,928,941,1938,
1762,1135,2277,928,933,1983,
1828,1168,2280,963,889,1999,
1844,1221,2281,984,845,1947,
1830,1260,2281,990,822,1832,
1769,1264,2284,994,830,1742,
1692,1237,2285,957,845,1695,
1640,1208,2284,949,877,1715,
1636,1165,2282,916,891,1754,
1658,1153,2282,919,898,1798,
1644,1148,2282,915,919,1813,
1650,1130,2281,916,924,1864,
1689,1117,2280,918,950,1939,
1761,1134,2278,933,929,1985,
1827,1173,2280,965,884,1998,
1845,1194,2280,974,847,1947,
1831,1393,2282,989,823,1833,
1770,1260,2284,978,821,1742,
1687,1237,2287,961,838,1694,
1591,1203,2283,937,874,1715,
1636,1159,2284,921,939,1754,
1659,1135,2282,924,908,1796,
1662,1166,2281,906,920,1815,
1649,1123,2282,915,936,1874,
1688,1114,2273,921,941,1939,
1762,1122,2278,940,928,1983,
1827,1139,2277,962,884,1999,
1844,1248,2280,978,849,1946,
1831,1264,2282,991,822,1833,
1769,1261,2285,980,820,1746,
1687,1237,2285,967,838,1693,
1640,1195,2284,943,874,1714,
1636,1161,2282,928,891,1754,
1656,1150,2282,928,907,1797,
1642,1143,2282,913,920,1815,
1655,1137,2282,926,936,1862,
1687,1109,2282,920,940,1939,
1762,1135,2277,942,931,1983,
1827,1173,2275,966,878,1999,
1846,1214,2278,989,853,1946,
1832,1267,2282,992,820,1835,
1770,1264,2285,988,818,1743,
1685,1232,2284,967,838,1691,
1638,1198,2284,953,874,1715,
1637,1173,2282,929,894,1752,
1658,1148,2282,932,915,1792,
1642,1144,2282,916,919,1813,
1648,1123,2282,918,937,1891,
1688,1118,2281,929,941,1953,
1761,1133,2280,943,930,1973,
1826,1168,2277,968,880,1998,
1844,1225,2281,986,864,1954,
1830,1259,2281,987,821,1828,
1771,1262,2283,988,818,1740,
1684,1252,2285,961,838,1692,
1638,1199,2294,947,874,1715,
1637,1165,2282,922,899,1769,
1656,1155,2283,929,1019,1798,
1640,1139,2277,917,920,1838,
1654,1131,2282,915,934,1858,
1686,1117,2280,916,944,1930,
1759,1135,2282,939,931,1990,
1826,1171,2278,967,882,1999,
1844,1222,2281,981,853,1943,
1828,1256,2277,993,820,1837,
1768,1262,2282,996,817,1729,
1687,1243,2286,968,838,1689,
1639,1199,2285,948,872,1717,
1635,1168,2282,928,894,1757,
1655,1152,2283,932,913,1796,
1640,1143,2282,919,919,1813,
1649,1131,2282,932,936,1866,
1690,1111,2281,924,943,1936,
1759,1138,2278,938,930,1986,
1826,1168,2277,963,881,1990,
1846,1221,2281,984,847,1948,
1828,1259,2281,993,818,1833,
1767,1273,2282,985,818,1744,
1665,1235,2285,969,838,1699,
1638,1198,2283,943,874,1715,
1633,1167,2282,955,894,1750,
1642,1155,2282,926,911,1796,
1642,1142,2282,916,920,1812,
1648,1130,2281,913,934,1865,
1687,1114,2278,949,942,1941,
1759,1129,2279,948,930,1982,
1827,1168,2278,965,883,1999,
1843,1219,2277,980,849,1947,
1828,1260,2281,990,816,1835,
1768,1263,2282,994,820,1741,
1685,1236,2285,968,837,1692,
1638,1198,2285,946,877,1715,
1635,1165,2286,941,895,1752,
1655,1152,2278,929,915,1805,
1640,1142,2277,932,918,1814,
1649,1130,2279,918,932,1867,
1702,1116,2269,919,942,1940,
1758,1135,2262,946,929,1983,
1824,1168,2283,971,882,1997,
1844,1218,2291,988,849,1948,
1829,1258,2289,968,820,1830,
1768,1264,2282,966,820,1745,
1685,1235,2283,928,837,1693,
1638,1197,2284,913,877,1716,
1636,1166,2284,886,894,1754,
1656,1156,2302,915,913,1799,
1639,1140,2281,899,919,1814,
1648,1129,2283,890,940,1866,
1687,1115,2280,899,941,1938,
1759,1135,2275,916,928,1982,
1826,1168,2272,928,884,1996,
1836,1220,2271,954,849,1947,
1824,1260,2282,943,820,1830,
1768,1265,2283,942,824,1745,
1690,1237,2295,919,837,1693,
1638,1197,2282,911,874,1713,
1636,1165,2283,887,895,1754,
1650,1155,2281,886,913,1798,
1638,1142,2280,882,919,1816,
1648,1129,2298,879,932,1862,
1691,1095,2268,895,943,1936,
1758,1134,2259,908,931,1984,
1828,1168,2280,939,884,1999,
1844,1220,2279,955,849,1946,
1829,1262,2281,950,818,1832,
1768,1264,2283,946,817,1742,
1685,1237,2285,911,837,1696,
1638,1198,2282,903,876,1715,
1635,1166,2286,886,895,1743,
1654,1155,2216,899,911,1798,
1639,1140,2280,870,919,1814,
1650,1131,2312,882,934,1864,
1688,1119,2281,890,942,1938,
1758,1134,2280,911,930,1984,
1824,1168,2277,927,882,1999,
1844,1211,2281,943,846,1947,
1828,1261,2282,953,820,1832,
1767,1263,2269,943,819,1741,
1685,1237,2287,920,828,1694,
1638,1198,2282,900,875,1715,
1636,1165,2281,898,893,1754,
1656,1164,2270,890,915,1798,
1640,1140,2285,880,919,1801,
1658,1131,2284,889,936,1864,
1687,1116,2281,869,943,1942,
1758,1134,2281,905,929,1983,
1826,1168,2274,921,918,1999,
1844,1222,2288,963,849,1947,
1829,1258,2281,946,756,1837,
1766,1264,2283,952,820,1745,
1687,1237,2289,926,838,1693,
1639,1199,2284,894,874,1715,
1636,1165,2285,881,896,1755,
1656,1156,2282,875,914,1801,
1640,1140,2282,895,923,1814,
1650,1128,2281,890,933,1865,
1684,1116,2282,889,944,1938,
1759,1132,2280,900,930,1983,
1827,1169,2279,931,884,1999,
1844,1220,2279,941,849,1947,
1830,1265,2282,931,815,1831,
1766,1263,2284,933,818,1733,
1682,1236,2287,921,838,1695,
1640,1197,2285,905,876,1715,
1633,1164,2284,877,895,1754,
1655,1155,2282,890,912,1798,
1639,1140,2282,868,920,1816,
1648,1127,2281,866,933,1866,
1685,1116,2282,891,943,1943,
1759,1134,2280,897,930,1983,
1825,1168,2278,917,881,1995,
1844,1221,2281,936,849,1947,
1829,1260,2282,950,823,1833,
1775,1264,2285,934,818,1741,
1685,1237,2285,914,838,1693,
